empresa,ticker,data_publicacao,fonte,tipo,titulo,url,snippet_ou_trecho,sentimento,tags,severidade,resumo_curto
Copasa,CSMG3,2025-12-20T08:00:00+00:00,Google News,noticia,"Privatização da Copasa (CSMG3): O que falta para a ação se tornar ""compra""? - Investidor10",https://news.google.com/rss/articles/CBMitAFBVV95cUxQV2dKSWtxSGtvWVlfWTByamZ6Ni1tbVVROVNudG9WY2FEbi1qTjRBeXl5RVFtamlqTDJ4TXk4Vl9fQkxXa09VY1FPRUE0VDZEWDQwMVZZUERiOWdXa1FOQVFnblhFaUdLenB0T0F2MXEtMC1IenVKZnhKdU5JQjNIWlF3dkFFVTFJalV1dEk1U3NzZHJRVk5GWnBBSVAxU0pKUXpSTGhBT0ZySDhhNmlnS3VzNkTSAboBQVVfeXFMUGQ1U0IwUHBnS2ZOZXpwZjhqWmo1Y0pOMHE2clN4aEMwb0VsOXJ1eXBSR256Sy1RcUEwbE1jbTdTSjlTUUZobWFPTWVfVXJ5a1NhT2FVNDExZlFMb0RHcWdVQ2daSWloYlZyMGhSYVNUVDJBOXJYZ1ZNUk9HWTVFWFJpdE5DdVVvbDQxVjhfNU8tWmN1V0xPbkxvcTBBcUdsVnM2b2dfRkEwUHo5ZzFXQk9WQVp2NnpGSGtn?oc=5,"Privatização da Copasa (CSMG3): O que falta para a ação se tornar ""compra""? Investidor10",positivo,m&a_estrategia,2,Análise sobre a privatização da Copasa (CSMG3) e os requisitos ainda pendentes para que a ação seja classificada como recomendação de compra.
Copasa,CSMG3,2026-02-23T08:00:00+00:00,Google News,noticia,Copasa (CSMG3) emite R$ 2 bi em debêntures e escolhe bancos para follow-on - Investidor10,https://news.google.com/rss/articles/CBMitwFBVV95cUxPQmw0TU12UElkby14MHI0LVozRnFmcnpwS1dmRDlRT0l2V2Nvd3RIbVAySjcyTnZ0QWpGTUpyT3AyM1lHMzVfaW5EaUpCWEh4OHBJVUtjV3NBRkJsSjVmTGFrdHZDemdHd2NidzU1V1NzeDBYaGxJSFh0c0dvdW45VnJHWjJ3U0EwRVhHaTNtZzd3SEZaOXIzcmgyTDUwY0M4QUJGLUpwMHdNNW5UTXpJbkxmM1FFaGfSAbwBQVVfeXFMT2JNdHFZbV9YbzM2ZWNFd3dRNEVuVW9FT0ZxS3gtQ0lUc2F5YmYyTjgwdFZmUFpJZEdJbnpYTE1iV1RXVXY0YVVPaVpTdEt3dnJMSFRBMi1rR09NdHJCWFVDTUhxbGlIbzcyMjNaRHNqQjV1MWJ6WEcyYndNZXczY2w3SkQ2X1FiZGpfaVdUNlB6bmN2YmE2QkZRLUJzZ2Iwc1lyeWJ6cGx0UXVoN1dLQUh0aHVHSE1wM21fdWs?oc=5,Copasa (CSMG3) emite R$ 2 bi em debêntures e escolhe bancos para follow-on Investidor10,positivo,liquidez_refinanciamento;m&a_estrategia,2,"Copasa emitiu R$ 2 bilhões em debêntures e selecionou bancos para realização de follow-on, sinalizando fortalecimento de liquidez e expansão de capital."
Copasa,CSMG3,2026-02-25T08:00:00+00:00,Google News,noticia,Copasa (CSMG3) pagará R$ 688 mil em dividendos; veja condições - Money Times,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNOXJuZmszRC1jaUVSZUhBRVlpWm44LTd4RzlTUTc0NHozVWtjb3J4bEN6ZzNNVWNQYmdEcnNEUURlbGNXUGhVTGNuN1R6cllGNkllb0tycVVPbXRHRW50cVpUbURRc0ljT2hDYkhiSGxDX3JjeDRnLUpXQ24zeUNvV05rUDZSZEp2?oc=5,Copasa (CSMG3) pagará R$ 688 mil em dividendos; veja condições Money Times,positivo,liquidez_refinanciamento,2,Copasa (CSMG3) anunciou o pagamento de R$ 688 mil em dividendos aos acionistas. O evento reflete a geração de caixa da companhia.
Copasa,CSMG3,2026-03-26T10:36:00+00:00,Google News,noticia,Copasa (CSMG3) anuncia aditamento a convênio com Belo Horizonte - Visno Invest,https://news.google.com/rss/articles/CBMioAFBVV95cUxNeEVIekwyWk5LSHNTd3pQY3k5eWNWQ1BVeE9aZy1CYVBGNzBTUVluUmMwZWplR3RKeUdXWkxjZVN1ZnFlSmdwclpJQmJwZ3VWOXhrT0NUTzZzVkZHNERLWjVhdmNiYk1CVlJXbE5rVkw1RGo2UjduWGpVSENFT0lFN0dQZ0V1YXd2VlBETlZQSjVCTURzcHR4anBGd09RN0p1?oc=5,Copasa (CSMG3) anuncia aditamento a convênio com Belo Horizonte Visno Invest,neutro,operacional_incidente,1,"Copasa anuncia aditamento a convênio com Belo Horizonte. O trecho não fornece detalhes específicos sobre os termos, valores ou impacto do aditamento."
Copasa,CSMG3,2026-02-26T08:00:00+00:00,Google News,noticia,"Copasa 4T25: volumes e tarifas mais altas e custos comportados retomam avanço no trimestre, mas ano mostra estabilidade; neutro. - InvesTalk",https://news.google.com/rss/articles/CBMidEFVX3lxTE1Vc0k5R3VKa0NhUXlhZnNmd3hqdXg4TnFrZkpkd3RUdVhzUlZvYnJjVWpqbFlvc3F5aFE0V3dyTU50YlhyZkVOY1piNEVfT29UdlVZV3U3TDB4aEU0NzJiYW5OYjh4Z2lDTWdYSHZGcktBRlQ3?oc=5,"Copasa 4T25: volumes e tarifas mais altas e custos comportados retomam avanço no trimestre, mas ano mostra estabilidade; neutro. InvesTalk",neutro,resultado_guidance;operacional_incidente,2,"Copasa apresenta 4T25 com volumes e tarifas mais altas e custos controlados, retomando avanço no trimestre, porém o ano de 2025 mostra estabilidade geral. Análise classifica perspectiva como neutra."
Copasa,CSMG3,2025-12-02T08:00:00+00:00,Google News,noticia,Privatização da Copasa (CSMG3) é aprovada em 1º turno por assembleia de MG - InfoMoney,https://news.google.com/rss/articles/CBMirgFBVV95cUxNS1JlT3AtaUdGNUdmRFdyMldIbnBUc1R6VkxLLVJGVktRNDA3UWhVamwtcGd4LUhIV1NWSkF2Y3dBbUdDbV9NWU9HSlJHMUM1M3BHMElxUndteGNZLUlyV3luM2xtQkMxMnpENldBVENyU3JjY0N6V1NKNVJxRHk1RHZ6YzVROVJnUjU0RE9jeTJJQVRrcVZvaW1EOGJOWW5XcklzM1lPT1kxSVVfc1HSAbMBQVVfeXFMTkpFN2ZEMjJZdHZTV1g2YnlxOFViU0I1WFl5Qkd4QWVHT3BWRUJ1UXZ5LWpJV2p5YzhMQ3RrVzhHaEhRVll4ZlgyWmVtemlpVVdzVlpBaXdfRmNjTjRENnJ3V1Boc1dWLTNKdktCQzMzaWswZ3pMZkJxa2hrUTNpNXVQRXVZVWRwQzlsOUxxeERjRDVPR2J3cVc5WC00MC1kWFozYXNKU2NBaGI3dGtGT1hxQ0k?oc=5,Privatização da Copasa (CSMG3) é aprovada em 1º turno por assembleia de MG InfoMoney,positivo,m&a_estrategia;governanca,2,A privatização da Copasa (CSMG3) foi aprovada em primeiro turno pela assembleia de Minas Gerais. O avanço no processo de privatização representa um marco significativo para a empresa.
Copasa,CSMG3,2026-02-02T08:00:00+00:00,Google News,noticia,"Com privatização à vista, JPMorgan eleva recomendação da Copasa (CSMG3) e quase dobra o preço-alvo - Money Times",https://news.google.com/rss/articles/CBMiywFBVV95cUxPM2ttclQxTGNOY2N1dm5UbTc0WTdkbUxFbFNfZ216RHRvaUFkUEJ1NnE5Wm85UXBrbE5aMEJhRmVMbHJ1MUpmNFM0U0VYZ1ptV25pb0c5OVFidUZDc2M5d2oyTnc4OGpXY1RTZnhSLXBHeDBsR2N4UF8zRVBMc0dZQ2g1RzJnSV9yaDhzVjZScHdYVGxrblNaUXY3dTZrLVJvQ3FHdVNmdkE0bXZTekpraG1nWllTY0xKbTViSkp3VGdrcDA0QmxxQWpHZw?oc=5,"Com privatização à vista, JPMorgan eleva recomendação da Copasa (CSMG3) e quase dobra o preço-alvo Money Times",positivo,m&a_estrategia,2,"JPMorgan elevou sua recomendação para a Copasa (CSMG3) e quase dobrou o preço-alvo da ação, em contexto de privatização da empresa à vista."
Copasa,CSMG3,2025-12-01T08:00:00+00:00,Google News,noticia,Copasa (CSMG3) avança na reta final da privatização e ações operam estáveis na B3 - ADVFN,https://news.google.com/rss/articles/CBMitgFBVV95cUxPTjMxUUdXWVJraFVVV3NWWmd2SWhCNUg2SjdnMlE4UEJ5bkw3d09OZlBIMzBObjJWNHhCTkxmV3lYMjRkN1BsNFRVQldmNFZXLW56TVdOZDlFVm9NbzlsLXBBTmlGWldrZDYtMURVUlVib2MxOHBkVHNfNEVNeXFOY2VEZ3Z6bjI1TjNvaTZDWktPNktIODJJdldNM1lsdUFuSGFFQzdOaTJjVlltZEJKRzZGbU5Qdw?oc=5,Copasa (CSMG3) avança na reta final da privatização e ações operam estáveis na B3 ADVFN,positivo,m&a_estrategia,2,"Copasa avança na fase final do processo de privatização, com ações operando estáveis na B3."
Copasa,CSMG3,2025-12-18T08:00:00+00:00,Google News,noticia,Axia (AXIA3); Copasa (CSMG3); Guararapes (GUAR3): veja os destaques das empresas - Valor Investe,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPQmxtRV9oZDVfa0c5NTN6SlhtWG5tbHZuVmxmY013ZzI1NUpLZmNaN1R2QVB6V1l0V2dYMV9QVjRGcE5QZDlfM0Z1OE9lNlhFQ3ZzRDBoLVM2dWxBZW9WTTNlaDFrblI0UDE2S2RTVElmZ1Nkd2hYYjZSYThIdFpmUl9NU1A2d2xKNWhWX3hTWFFBTjZ3c2JCRXB6YmNRSG9BekZPLVA2TG5CM1d0N1NCNlBicTY5djlkRGpnUjdmMEtPRXc2QzV4M2ViV082d0JfbTlsbEQ5cWc5YUFOMk5OSWxSZTR2aWlyQTZfNnpMTUR1QdIBgAJBVV95cUxPcVJDNUo5VVE0TlNZLTJ5dE9wNHdkSUJreFU2RkFrZFdidUlHV3J1VzVXMXhCMmk3NnNNWHYxVFQ3Q0tXQ3dOemh4YlNTbHRXYWZSa1UzX0V3SFlWNG5RTEUtbTBBUGRIZDg3YUdWZjJ0a0ptN1EwbHpYcDVGcWN1Sm9kYlhKQjZ5clFTMF9US19CYzB0MVpFWlp4ODR4TDBWOHRqaHBfeVBMUGRzS092X1VIdk9RdmFoMlBnRC1NYkktYzBNTVNKUnE0UW1XTnhsMkZkNU40a3lKc1JMMk5pTXFhRmtqNDFQWXdEaVJIVldkYWxUUVl4UWlaZzI3V1Zz?oc=5,Axia (AXIA3); Copasa (CSMG3); Guararapes (GUAR3): veja os destaques das empresas Valor Investe,neutro,resultado_guidance,1,"Matéria de destaque sobre três empresas (Axia, Copasa e Guararapes) publicada pelo Valor Investe, sem informações específicas sobre resultados ou eventos quantificáveis."
Copasa,CSMG3,2026-02-26T08:00:00+00:00,Google News,noticia,Copasa (CSMG3) tem aumento de quase 24% no lucro do 4º tri - Money Times,https://news.google.com/rss/articles/CBMilgFBVV95cUxNQk9UQzV5bEZkQlNWQXJ6emhRQjN2TGlMQm54REFHUWk4Y3RlNzFJLWhkdjFlNHpwRDV4QWM2Y2pmSWMzaGlfMUc5dXFNb3BsakpuUlNsOVlQUTlEMGpiV0huWFZla0dXbmsweWJST29XZHBvWWV4eFRrSDdVNmRLbDA3TDZtS3lnN3JvRmVqcU95OXFRNEE?oc=5,Copasa (CSMG3) tem aumento de quase 24% no lucro do 4º tri Money Times,positivo,resultado_guidance,2,Copasa (CSMG3) registrou aumento de quase 24% no lucro do 4º trimestre. O desempenho positivo no resultado trimestral indica melhoria operacional da companhia.
Copasa,CSMG3,2026-01-29T08:00:00+00:00,Google News,noticia,Hora de comprar Copasa (CSMG3)? Empresa avança na privatização com proposta do governo de Minas Gerais; confira os detalhes - Seu Dinheiro,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNaUNSUVBocnRVWkwwY2JJMldtaVVZUFBQeDZNeWh1VWtVZ2NoX2xrZkFBU2RJUDh3T0VERHkyV0NXWlZUaEZydGl3ZGZwYnFrNmhsMmpBenB4SjFTdmpXQ0VvN3Q1T2RzSGhHd1I2cnpFdmZDdHpUdE0tTnZ4dFR0YVhfaC1PZjIzWXotRkx6clZWcW1yU1p6bkpVMS03Qzd6Nnd4bE1ubE1Td1R6b1FBYW14QkdkaE14VGdEMEFGRHpwbHl6ek1idmhMYWF2cmpjOU9xUXVHS2R1cjV3c0syM0tjcExXaVVVT2tPUUFoSlk?oc=5,Hora de comprar Copasa (CSMG3)? Empresa avança na privatização com proposta do governo de Minas Gerais; confira os detalhes Seu Dinheiro,positivo,m&a_estrategia;governanca,2,Copasa (CSMG3) avança no processo de privatização com uma proposta apresentada pelo governo de Minas Gerais. O desenvolvimento representa um movimento estratégico significativo na estrutura societária da empresa.
Copasa,CSMG3,2025-10-15T07:00:00+00:00,Google News,noticia,Copasa: BBA eleva recomendação para compra e dobra preço-alvo de olho na privatização - InfoMoney,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNQUw0SlBlTEFzRHpoblZNY2M5cjJiZlREZ1VCR1BrVm53WnlDVlVuSC1oNDJSRlpEZ1VPSDVZVXpGX0d4dGE0TVJOWUNsZ1ROVm9XLTI5VHRBZFBGcmx2VmVRYlliT3NGTUpEeENrY29HVXR1TGd5anNjT3VwM0pQaVVSMFZybmNGMU8zTjZBVFZRcFFVdTlYVTVpQnRGbDVwbDZyMEdGTWZEMjA2emt1dzdDUFdJenVoTmNYdTdqZlPSAcYBQVVfeXFMUHRBNmdXa0dtRmRQX29pclZfRzlseGFLVml3N3JoZkpfVG91eTlCVWlzMm9zeEIzcEIxcTI1b2s2ZFo5QXhFbzRfV2h2MjRnOE9HZUNBNjc5eWM0eEE1TW9KRjRsT05VXzYweHFGOTNWUHpDaUlISmdVZ0M3cnJJN05mNHJWSk5VZkZzVURGVFhzZk9CVWVCRklnT0VDSXh3RFhMWW42WUxseVhMT2Z1ajFxT24xVmo3QzV2ZDhQYzVRcjlEcHJ3?oc=5,Copasa: BBA eleva recomendação para compra e dobra preço-alvo de olho na privatização InfoMoney,positivo,m&a_estrategia,2,"BBA elevou recomendação para compra e dobrou o preço-alvo da Copasa, antecipando movimento de privatização da empresa."
Copasa,CSMG3,2026-01-09T08:00:00+00:00,Google News,noticia,Glencore; Master; Copasa (CSMG3): veja os destaques das empresas - Valor Investe,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQb25NZk1MSV9UaDFTdG1MbnBIMzhieWdkLVptbjhGVl9pQlFCSnhxRGVTX0hhc1oyMVZqSkF3VFVTM1phd29OeWFGWkdESGpGVGlETlY0aVA2Y0h1MXcwZXlwYWtGZjdxM1BpdUxpV3VDV1p6NEszbWtXSy1TcVBSMU00c2czTjFmNUx5WHluejlpTGN2WEloSTNicWFrN0lleXFGWV9zUVJNLVpubWVnTzJ0c0JqSDJqUmpuNHFYaVR1V2JYNG42dWV4TGlKMXFNRUJxbkc4M0JrZ2JZZC03RWFR0gHwAUFVX3lxTFBUSC1qclVuSTlvbnhOMXlYdnVpeFFBeEdmWkd6cU9MNlF0Zngwc2U2RWNCeWRMSV9mdFBsZVJOd3NvXzVSTHlFQm9XMjljQmF0Q2ZiMFFOUU5LVm1VY1B6VHlQUGhESUhzNTFiZmN4YXI5eDNRa0VadXNmdFM4TzhJSnIyYk83SGgza3Q3TjI1a2VEZ2lMd3NkalRlbzhYa3VKWi1XaWZPSUNQaDlRN0VJODNoT2hGNVAtTVN0Q1ppdkhjbS1KTDJQanFPZXNqYkdOZ24xWjZQeHQ4OXlPSmxqSUh0OWo0Z0tuSkx5V3I4Rw?oc=5,Glencore; Master; Copasa (CSMG3): veja os destaques das empresas Valor Investe,neutro,resultado_guidance,1,"Notícia de destaque sobre empresas Glencore, Master e Copasa (CSMG3) sem apresentação de dados específicos ou eventos materiais identificáveis no trecho fornecido."
Copasa,CSMG3,2026-01-29T08:00:00+00:00,Google News,noticia,Copasa (CSMG3): Minas prepara venda de estatal em IPO secundário - Investidor10,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOV1dmWFBmY3l3MWo2b3EteThiMmpUNTM5ZEs4WkdsZU1HVVpNclIyanpIM1BOTlNsbzBOOWVRWk1mRVZ2MF9rSG0wSEhWbG0tbzY4QmdoVm5kb0VpWmxmWE5Xb0lzY2NGRHZKUEN1aGdkMWxhVklZVzZiOUhMQkQtMmFBejJoUy1NVHZBZFZvdk45b0pnU09KcFJHRzVtczlLZTRLZFUyYWdUQdIBrwFBVV95cUxNV1pUZTdNZXJBREk3Q2lXMnZnMGNxb0RKS0E4b0d3WmFpZG9acW9nc1ZaSlgzZkRJR2hrVXhMMXZhNTF4QmlPOXJhX0JUbVBFeXRlSTF4MDJwUVFYR0RGYXhlOExlQ0I3ZU44NnJTZUNxY2dnM3RxY3diZnZUanBYZHcza196bU1vcTZ4bnh6M09VSWpzcEtLLUNTMXVHS2R3QjZ4c0lkUTVOLVA4M1B3?oc=5,Copasa (CSMG3): Minas prepara venda de estatal em IPO secundário Investidor10,neutro,m&a_estrategia;liquidez_refinanciamento,2,O Estado de Minas Gerais prepara a venda de participação na Copasa através de IPO secundário. A operação envolve oferta de ações da estatal de saneamento.
Copasa,CSMG3,2026-02-27T08:00:00+00:00,Google News,noticia,Copasa (CSMG3): Privatização é o grande destaque da empresa; entenda - Money Times,https://news.google.com/rss/articles/CBMimwFBVV95cUxOZHV3SFQ3dmd5NHhQZjBUZVNLQ3NETTV4WjFla1ZXaFF4TDBkUUtKN0ZTcEZpZTBQaDNZbi14a2NjVTRlU0tGcUFPeFBsTFRvSXcydTF1eFIzOVAzY3pBQ25FVGM2WjJHNHNUZ3NLcGRqcjMwQ0hZekVQdmtFZkhaeXNSMGNxZnBoRlZnbHdEaF9ua1BKdFBPa2lfcw?oc=5,Copasa (CSMG3): Privatização é o grande destaque da empresa; entenda Money Times,neutro,m&a_estrategia;governanca,2,"A privatização da Copasa (CSMG3) é identificada como o principal destaque da empresa. O texto não fornece detalhes quantitativos, datas ou informações específicas sobre o processo de privatização."
Copasa,CSMG3,2026-02-02T08:00:00+00:00,Google News,noticia,"Ações da Copasa sobem 2,4% após dupla elevação de recomendação pelo JPMorgan - InfoMoney",https://news.google.com/rss/articles/CBMisgFBVV95cUxQb0U2c1ZablVDOGJ3N25yY1cwcXU5VXZWMzI1U0ZWdTdCcXluZWxtaFdfblhlT1FETXVTWjhDanF5eXBGMTFFVXVmVl9PeG82RlY2X3Y4anZ6RFhxNExBcU5Jb0JmYThtMGpPMHctRk5iNEhzbDBGOTh2X1ZEVXNrRW10Vkt0MW91UGxzZnhqWDJCaV9QZmxkcDY4YXExb1RoYWhrdERlZnJyTWxXdGZMZGRR0gG3AUFVX3lxTE9BaURXSHJ5Qk1DeURVWXpSbXptTmdIUmloSDRLblFmLS01TzV0U0VOazJteWlBUk5HYjg1bmhueXY5S2h5dndzOGF3dzh6M0UyOTVJYWhWNnk5VjkzdXREdm5CS2pGMEZFSjY0YUY2X0JWYkZtUWhtSEZTN1dKX1lOZVFTUTltUUJtYW1QNnhRX0tIRUVLdy1jMjVZWmdrOWRIb0lsVElJSDEyV1ZFR0o0VWk4Q3VHMA?oc=5,"Ações da Copasa sobem 2,4% após dupla elevação de recomendação pelo JPMorgan InfoMoney",positivo,resultado_guidance,1,"Ações da Copasa subiram 2,4% após o JPMorgan elevar sua recomendação sobre a empresa em dupla elevação. O movimento reflete melhoria na perspectiva dos analistas sobre a companhia."
Copasa,CSMG3,2025-11-04T08:00:00+00:00,Google News,noticia,Copasa (CSMG3) registra lucro líquido de R$ 361 mi no 3T25 - Nord Investimentos,https://news.google.com/rss/articles/CBMie0FVX3lxTE9fTWF0YmFiU1NSR2FGdHpSUklCbWptYVVHaDBCd3VPb0tNM0VnSHlaNmNoSTMtQXZJQm94MEpwUmVUMENDaUp5T2tRZUpnZ0NIQjY3aE9ra0FGUTQtMjI4VGlZQ0YwanE0Vlh6NWFvU3hBQ3VELUIxZ0xwUdIBgAFBVV95cUxNNk84VllkSmdKWWxHN19DbXV3bEtBdi1aVGp2RU9ZTVYwaDBVdnI0ZjdzS01HNWZRek1fS1JkUHlXRVNBV2NKMDdqc0g5S3l5a1Jyd3ZkWENnWnNHak9IZDctZURFdTBYR2R2TWhROWpLOTR0d0c3OUtIa1ZvOGxKRw?oc=5,Copasa (CSMG3) registra lucro líquido de R$ 361 mi no 3T25 Nord Investimentos,positivo,resultado_guidance,2,"Copasa (CSMG3) registrou lucro líquido de R$ 361 milhões no terceiro trimestre de 2025, demonstrando desempenho financeiro positivo no período."
Copasa,CSMG3,2026-02-13T08:00:00+00:00,Google News,noticia,"Prestes a ser privatizada, Copasa (CSMG3) vê renúncia de presidente do conselho após delação premiada relacionada à Aegea - Seu Dinheiro",https://news.google.com/rss/articles/CBMitwFBVV95cUxOR1piZU9keUg5ZXB0ZnExZ0xhZWQxRS1xUGViTHE2U1RkM0NMTVZuMndtN1A3UjVmRUcxc2NDQWFwd2VWdzJfU0J0NVMxT1ZZSjgxajMxRUlfNE96M2kwVllDUDZILXhKaUpVVk5wVk90THM0WjZnNFoxcFc4VUlMd1NfMlp3OGp3R0ZRNG93Rl9LaGR5MFFXWmJKOU5ubEdrbUg4ZGNFa3lUQ2RsUUVkX2l1NXJFOFU?oc=5,"Prestes a ser privatizada, Copasa (CSMG3) vê renúncia de presidente do conselho após delação premiada relacionada à Aegea Seu Dinheiro",negativo,governanca;legal_regulatorio;m&a_estrategia,3,Presidente do conselho da Copasa renuncia após delação premiada relacionada à Aegea em contexto de privatização da empresa. A renúncia ocorre em meio a questões legais envolvendo a potencial compradora Aegea.
Copasa,CSMG3,2025-12-02T08:00:00+00:00,Google News,noticia,Copasa (CSMG3) será privatizada? Assembleia de MG aprova projeto de desestatização em 1º turno - suno.com.br,https://news.google.com/rss/articles/CBMijgFBVV95cUxOMVMzeGFTOXpOSmpPcF9Bb1pBU19tWUxkNzdSelZKSTdiYktXdkYydXpNeVZFczdtSEVNUnBQdEtlSEFrYjJpTnB5cU85ektvRjE5MnBoYURmampaelhyVUVRYkg1X08xdFJnVExhaDdsNXpidXlST0ZNX0h3Vm5kSG1XNnhRcHpKampZV1hB0gGTAUFVX3lxTE5OT0xpTWtnQXg3Z1lmSDZrRUNJc2JpR25YbWlMbWZyLXRXcjJEMm1veFZhR0tTNDBMR0JQakNtUWFDRUMwQUN0LS1IR2RfczZjN1BKbTRGcVJPZnUyTExITDlJUi11TzYxdk9qTFA0NDRiUG1PbktGZVVMdzZoYjVHSHZFMEx2YXRTenlvcTh3eF9BYw?oc=5,Copasa (CSMG3) será privatizada? Assembleia de MG aprova projeto de desestatização em 1º turno suno.com.br,neutro,m&a_estrategia;governanca,2,Assembleia de Minas Gerais aprova em primeiro turno o projeto de desestatização da Copasa (CSMG3). O projeto avança no processo legislativo de privatização da companhia.
Copasa,CSMG3,2025-12-01T08:00:00+00:00,Google News,noticia,Primeira prévia do Ibovespa inclui Copasa (CSMG3) e exclui ações da CVC (CVCB3) - InfoMoney,https://news.google.com/rss/articles/CBMitAFBVV95cUxOVkxyVnZSWXZPbXlSYUdvdUEwOFVwWWZZOFJsYnVYU2RPOUhqOHVRZHBCalNJRWhWaG1tem1TdFp3Y2p1a29udFkyaFhJZ05ybVN1dm9OdU0wTk80bFhyY0NZaGhGT1ljWGpkdmpjbDZBWjFjaVp0bEVMenJkbFBwZG5QVm9saHNoNXQzSmlUWXNoZUlCSjREME5BZDVGeFRyamFjX2ljeW5xVGtsVlFrS2o2cjPSAboBQVVfeXFMTmxMZ3hrQ0tfVHphMW1UWUhkMnNYSGloTDhNeWQ4ZHZGcEVuZXNlXzhRVGtpak5hNGplX1BqYVFGYlRhQVNWUWk1RUtfSGJkUll6OU1iczZ0djlZaElZbkRXRE1ZRy12X1J4RXctUldObk10MVpQcG9lc0tqaXpEY1hBbVl4Mm9tWWQxZzdoeVpraDVhX21nTW9PS2FYM3laejJ5ekpLd0NEUnlRNUxDTWl4TVNzRHdnUW93?oc=5,Primeira prévia do Ibovespa inclui Copasa (CSMG3) e exclui ações da CVC (CVCB3) InfoMoney,neutro,liquidez_refinanciamento,2,"Primeira prévia do Ibovespa inclui Copasa (CSMG3) e exclui ações da CVC (CVCB3), refletindo alterações na composição do índice."
Copasa,CSMG3,2026-01-26T08:00:00+00:00,Google News,noticia,Copasa (CSMG3): Conselheiro renuncia ao cargo; confira - Investidor10,https://news.google.com/rss/articles/CBMimwFBVV95cUxOeUlxNkl3OUF6TjRhazUxNy1ycnQ1aGszTVZkX3pEQVIwMVo0ajA0YTEwbEpDLXV0eXp1ZlFDb3hFV2pLUmdUWDZWWkl0UE1YYXRXVHlCNmktMDVoTDdPbW96b3l4UjRGLTRxTVZ5LVlFTlQ5akFKT3VMZFVZV19YX29Zb09lYVJpZXJkUWlkYjQ4bWJRdWozckxjRdIBoAFBVV95cUxNRFVtbTBxUlpzSHZqT0tMWlJEa3hVWlFZcW9LamR0WEc3NGhFRGwzUTJLMDJlVWs2dXFmcUtDSFBsRXhXLTYtRWJxYjdzWjFVSWoyOV9hZUFWQnY1X29JaVgzMG4wS1E4X3VIaHpvZVl0TkJKbTVxcnc3WU1WaFMyUEI0T3ZlNXhlQWFGd2NGa3lFeW9wdmV0VXJhUUV0ZXgy?oc=5,Copasa (CSMG3): Conselheiro renuncia ao cargo; confira Investidor10,neutro,governanca,1,Um conselheiro da Copasa (CSMG3) apresentou sua renúncia do cargo. O trecho não fornece detalhes adicionais sobre a identidade do conselheiro ou as razões da saída.
Copasa,CSMG3,2026-02-13T08:00:00+00:00,Google News,noticia,Copasa (CSMG3): Presidente do Conselho de Administração renuncia - Investidor10,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNQXhFRWVLSENtMUNfRmZXdFRYU2NWVG1iQjFSTFJEUUlhU1F4WXJzUTRqbEduX2lFcE5sWm9Td1pmV3gyR2pfVnhEVFNhSmZLM2M1Y2hwWTlIT1BTNXZBZjZEcl9VVFVNSDBmamFaYUdHa2wzYl9nREhMbjdxYy13aHNCenpXM0RMaUQzejFBQkhicGwtcXJFUUItUzVLb01LVU5DUVJXWk10d9IBrwFBVV95cUxNaDNxM05wTGVKWWpFN1VrNlV6TGVwaS0yZ1Y1MWxrd3BRVnRJdzUzam5RQ2hVT3YzQnd6TEd0ZjZfQmU2N0Y4Y3hsOFB1UHUyVVlQUnlmb3ZzeF9wVWFjeXN6eTJYcHYwQ0J1MFpkNkFDSVZyZXhucC1Wa1ZSUzNwcDJUVHppWWZodmY5TWUyLVZGTDRYV0ZKalRZVFRTU0tJNkhHb25iRzF0Rmd2bE04?oc=5,Copasa (CSMG3): Presidente do Conselho de Administração renuncia Investidor10,negativo,governanca,2,O Presidente do Conselho de Administração da Copasa (CSMG3) renunciou ao cargo. A saída de figura executiva de alto nível representa mudança relevante na estrutura de governança da companhia.
Copasa,CSMG3,2025-12-26T08:00:00+00:00,Google News,noticia,Veja quais empresas pagarão dividendos nesta sexta-feira: Copasa (CSMG3); Grendene (GRND3) - suno.com.br,https://news.google.com/rss/articles/CBMifkFVX3lxTE1hTHFKSEpiVEdnUzFfLWFlaWtsUzl0RUtZT1ZYQkVpMzBIaGZKOVNzZ0dkaGxhTkhvY0J3a0NjbHZtRDlhX3gzQmMxbWM2SE9sd0xfcXRBVVd0TGVDNHFyT0dkR2lIdDZUY2QwM3E2XzB6VUk1QVgtcWNXU0xYUQ?oc=5,Veja quais empresas pagarão dividendos nesta sexta-feira: Copasa (CSMG3); Grendene (GRND3) suno.com.br,neutro,liquidez_refinanciamento,1,Copasa (CSMG3) e Grendene (GRND3) pagarão dividendos na sexta-feira. Trata-se de comunicação informativa sobre distribuição de proventos.
